municipio;nombre;provincia;superficie;latitud;longitud;altitud;rango tamaño población;poblacion;poblacion hombres;poblacion mujeres;densidad poblacional;indice gini;P80P20;Renta media hogar;renta media unidad consumo;renta media persona;salarios;pensiones;otros ingresos;otras prestaciones;desempleo;votos totales;imputado
08014;Aiguafreda;Barcelona;7.997374;41.76840775;2.25066785;405.0;2001-5000;2504;1208;1296;313.10277598621747;26.100000000000005;2.1;37613.0;22464.0;15172.0;59.0;21.600000000000005;14.0;4.1;1.3;1517;False
08003;Alella;Barcelona;9.7022;41.49361157;2.295316458;90.0;5001-10000;9801;4762;5039;1010.1832574055368;35.9;2.8666666666666667;61404.833333333336;33781.0;21271.666666666668;56.38333333333333;14.516666666666666;26.28333333333333;2.1833333333333336;0.6833333333333332;5368;False
08004;Alpens;Barcelona;13.677;42.11918767;2.10093622;857.0;101-500;266;144;122;19.448709512319954;29.8;2.3;35142.0;22454.0;15710.0;66.8;15.9;13.1;2.9;1.2;176;False
08005;Ametlla del Vallès, L';Barcelona;14.2481;41.67042597;2.2625552;292.0;5001-10000;8462;4277;4185;593.9037485699847;32.25714285714286;2.5142857142857147;55834.57142857143;29377.42857142857;18697.571428571428;63.51428571428572;12.228571428571428;20.7;2.685714285714286;0.942857142857143;4788;False
08006;Arenys de Mar;Barcelona;6.453605;41.58055665;2.54953867;13.0;10001-20000;15776;7683;8093;2444.5251917339224;31.225;2.6916666666666664;36224.833333333336;21281.75;14198.666666666666;58.88333333333333;19.975;15.941666666666668;3.625;1.6166666666666665;8276;False
08007;Arenys de Munt;Barcelona;21.4786;41.60908914;2.53985948;121.0;5001-10000;8931;4483;4448;415.8092240648832;29.428571428571427;2.457142857142857;37345.0;21282.571428571428;13917.42857142857;64.45714285714286;16.32857142857143;14.142857142857142;3.557142857142857;1.5142857142857142;5052;False
08008;Argençola;Barcelona;47.255163;41.59766695;1.44349093;741.0;101-500;217;110;107;4.59209081555808;25.0;1.9;36511.0;21289.0;14535.0;56.4;17.0;19.3;5.5;1.8;134;False
08009;Argentona;Barcelona;25.3229;41.55414605;2.40073304;87.0;10001-20000;12452;6132;6320;491.728830426215;29.025;2.408333333333333;41461.41666666666;22827.0;14704.166666666666;62.525;16.591666666666665;16.258333333333333;3.15;1.5;7124;False
08010;Artés;Barcelona;17.8555;41.799633;1.95102866;339.0;5001-10000;5698;2868;2830;319.11735879700933;25.75714285714286;2.2;35969.71428571428;20876.571428571428;13786.42857142857;63.885714285714286;19.87142857142857;9.128571428571428;5.457142857142857;1.6285714285714286;3068;False
08011;Avià;Barcelona;27.1459;42.07719221;1.822711799;688.0;2001-5000;2226;1121;1105;82.00133353471426;24.3;2.1;37072.0;21721.0;14347.0;61.29999999999999;18.9;12.699999999999998;6.099999999999999;1.1;1343;False
08012;Avinyó;Barcelona;63.6013;41.86339433;1.97121783;364.0;2001-5000;2275;1127;1148;35.76970910971946;25.100000000000005;2.3;37346.0;21505.0;14179.0;61.79999999999999;19.6;12.699999999999998;4.7;1.3;1292;False
08013;Avinyonet del Penedès;Barcelona;29.2313;41.36153844;1.77692952;276.0;1001-2000;1701;903;798;58.19104863622213;29.899999999999995;2.6;36176.0;20762.0;13917.0;63.20000000000001;18.1;14.300000000000002;2.7999999999999994;1.5;966;False
08015;Badalona;Barcelona;20.9643;41.45262481;2.24625368;23.0;100001-500000;220440;108509;111931;10515.01838840314;27.46;2.430322580645161;33370.66451612903;18946.23870967742;12516.174193548388;63.05741935483871;21.88903225806452;7.950322580645161;5.156129032258065;1.973548387096774;107483;False
08904;Badia del Vallès;Barcelona;0.9321;41.50774059;2.1146554;117.0;10001-20000;13380;6567;6813;14354.682973929835;24.964285714285715;2.2357142857142858;28492.42857142857;16387.285714285714;10944.07142857143;61.635714285714286;25.357142857142858;3.0357142857142856;7.35;2.6142857142857143;6971;False
08016;Bagà;Barcelona;43.0812;42.25270053;1.86189664;787.0;2001-5000;2138;1064;1074;49.62721558359563;27.600000000000005;2.3;33916.0;21402.0;14989.0;51.4;29.899999999999995;10.800000000000002;6.400000000000001;1.5;1352;False
08017;Balenyà;Barcelona;17.247799999999998;41.81419402;2.23355625;545.0;2001-5000;3821;1928;1893;221.5355001797331;26.325;2.225;34355.75;19348.0;12751.75;64.25;17.275;12.275;4.225;2.075;2000;False
08018;Balsareny;Barcelona;36.7212;41.86322949;1.87760063;329.0;2001-5000;3159;1562;1597;86.02660043789417;23.42;2.06;34769.4;20565.2;13806.2;59.56;25.4;7.68;5.82;1.54;1848;False
08252;Barberà del Vallès;Barcelona;8.2006;41.51725339;2.12659424;134.0;20001-50000;33091;16300;16791;4035.1925468868135;25.384;2.18;37446.68;20833.44;13594.04;66.42399999999999;18.704;8.168;5.056;1.68;18221;False
08019;Barcelona;Barcelona;100.7644;41.38424664;2.17634927;13.0;>500000;1636762;775619;861143;16243.455029752571;32.37423540315107;2.8480074142724745;41135.218721038;25071.48563484708;16899.19184430028;60.497312326227984;20.32641334569045;14.381278962001852;3.5583873957367933;1.2622798887859128;815750;False
08020;Begues;Barcelona;50.388309;41.33070635;1.92397654;369.0;5001-10000;7098;3528;3570;140.86600921654266;32.260000000000005;2.58;55064.4;28951.4;18350.6;67.62;12.82;15.98;2.62;1.0;4071;False
08021;Bellprat;Barcelona;31.088800000000003;41.51706258;1.43413553;645.0;<100;64;41;23;2.0586191811842207;29.075;2.675;34536.5;21944.75;14618.0;58.1;18.8;15.5;3.7000000000000006;1.3;43;True
08022;Berga;Barcelona;22.526;42.10328874;1.8440247;722.0;10001-20000;16494;8166;8328;732.2205451478292;29.422222222222224;2.6;33869.72222222222;20327.277777777777;13768.666666666666;54.73333333333333;25.22777777777777;10.738888888888887;7.827777777777778;1.5166666666666666;8516;False
08023;Bigues i Riells;Barcelona;28.565;41.67774086;2.22171953;309.0;5001-10000;9092;4645;4447;318.29161561351304;28.228571428571428;2.3000000000000003;41093.42857142857;22445.714285714286;14691.714285714286;67.78571428571429;14.428571428571429;12.457142857142856;3.7857142857142856;1.5571428571428572;4961;False
08024;Borredà;Barcelona;43.4027;42.13544837;1.99399235;853.0;101-500;445;253;192;10.252818373050523;28.5;2.5;29212.0;17344.0;11968.0;48.29999999999999;28.0;17.2;4.8;1.8;280;False
08025;Bruc, El;Barcelona;47.438028;41.57903397;1.7826575;475.0;2001-5000;2050;1107;943;43.214275264562005;28.2;2.2;39743.0;23180.0;15319.0;70.3;12.800000000000002;12.5;3.0;1.3999999999999997;1151;False
08026;Brull, El;Barcelona;41.1854;41.8171574;2.30594351;838.0;101-500;263;145;118;6.385758059895011;33.8;3.1;51913.0;27082.0;16500.0;57.6;11.300000000000002;28.399999999999995;2.2;0.5;146;False
08027;Cabanyes, Les;Barcelona;1.1484;41.37112957;1.68926987;251.0;501-1000;964;488;476;839.4287704632532;24.7;2.1;47386.0;24063.0;15179.0;70.4;16.8;9.4;2.6;0.9;581;False
08028;Cabrera d'Anoia;Barcelona;17.0915;41.47829181;1.70296958;301.0;1001-2000;1410;769;641;82.49714770499956;27.600000000000005;2.5;28610.0;17344.0;11759.0;64.5;18.6;7.7;6.2;3.1;736;False
08029;Cabrera de Mar;Barcelona;9.0096;41.52804539;2.39258336;104.0;2001-5000;4680;2348;2332;519.4459243473627;33.275;2.775;56231.75;30445.75;19513.25;58.7;13.025;25.075;2.4;0.825;2842;False
08030;Cabrils;Barcelona;6.9815;41.52584282;2.36829644;150.0;5001-10000;7439;3682;3757;1065.5303301582755;36.68;3.22;59639.8;31870.0;19690.8;61.220000000000006;11.84;24.380000000000003;1.84;0.6799999999999999;4008;False
08031;Calaf;Barcelona;9.223368;41.73400265;1.5114597;688.0;2001-5000;3535;1775;1760;383.2656357200536;29.425;2.6;30710.0;18038.25;11846.75;61.35;23.05;9.775;4.25;1.65;1735;False
08034;Calders;Barcelona;33.021;41.78919345;1.99225057;553.0;501-1000;970;499;471;29.37524605554041;25.3;2.2;43395.0;24286.0;15685.0;62.9;16.7;15.1;3.9;1.3;640;False
08033;Caldes de Montbui;Barcelona;37.5582;41.63121718;2.16488078;205.0;10001-20000;17554;8745;8809;467.38129090318495;28.607142857142858;2.492857142857143;40588.642857142855;22632.92857142857;14797.92857142857;63.54285714285714;17.52142857142857;13.971428571428572;3.407142857142857;1.5714285714285714;9769;False
08032;Caldes d'Estrac;Barcelona;0.736339;41.56984859;2.52733996;7.0;2001-5000;2982;1426;1556;4049.7651217713583;36.3;3.2000000000000006;37232.0;22581.0;15233.0;59.0;16.9;19.8;2.6;1.7;1453;False
08035;Calella;Barcelona;7.86414;41.61378676;2.65807435;5.0;10001-20000;19069;9339;9730;2424.8042379713484;32.284615384615385;2.769230769230769;31073.07692307692;18392.615384615383;12349.46153846154;59.00769230769231;20.392307692307693;14.292307692307691;3.715384615384615;2.607692307692308;8868;False
08037;Calldetenes;Barcelona;5.7194;41.9260391;2.28367149;489.0;2001-5000;2489;1259;1230;435.1855089694723;25.600000000000005;2.2;40133.0;22783.0;14736.0;63.9;16.8;15.0;3.0;1.3;1532;False
08038;Callús;Barcelona;12.3938;41.78274113;1.78419181;261.0;2001-5000;2140;1061;1079;172.66697865061562;27.2;2.4;33750.0;20577.0;13723.0;67.6;17.2;9.2;4.4;1.6000000000000003;1114;False
08036;Calonge de Segarra;Barcelona;37.128;41.7626169;1.47710318;536.0;101-500;188;92;96;5.063563887093299;26.600000000000005;2.6;40955.0;20430.0;12853.0;44.0;24.3;24.7;5.7;1.3999999999999997;122;False
08039;Campins;Barcelona;7.3518;41.72478625;2.46316202;313.0;501-1000;529;277;252;71.955167441987;31.899999999999995;2.7999999999999994;32381.0;22691.0;12736.0;62.79999999999999;14.6;18.7;2.6;1.3999999999999997;320;False
08040;Canet de Mar;Barcelona;5.5202;41.58963398;2.58263796;17.0;10001-20000;14526;7068;7458;2631.42639759429;29.76;2.54;34046.4;20015.8;13319.4;62.2;19.630000000000003;12.56;3.79;1.83;7842;False
08041;Canovelles;Barcelona;6.795599999999999;41.62465146;2.27806994;181.0;10001-20000;16629;8613;8016;2447.024545294014;29.77;2.64;33569.3;17648.6;11312.0;63.260000000000005;19.45;8.59;6.33;2.39;7201;False
08042;Cànoves i Samalús;Barcelona;28.7237;41.69387738;2.35291599;353.0;2001-5000;3117;1581;1536;108.5166604580886;27.15;2.175;40120.0;21649.5;14034.5;60.325;15.45;18.15;4.35;1.725;1752;False
08043;Canyelles;Barcelona;14.1099;41.28683284;1.72239127;141.0;2001-5000;4647;2414;2233;329.3432270958689;29.025;2.425;36468.0;20771.0;13565.5;69.075;15.525;10.275;3.5;1.7;2407;False
08044;Capellades;Barcelona;2.9201;41.53137121;1.6863149;317.0;5001-10000;5293;2636;2657;1812.609157220643;25.9;2.216666666666667;35727.833333333336;20769.166666666668;13969.5;61.833333333333336;25.183333333333334;6.666666666666667;4.633333333333334;1.7;2960;False
08045;Capolat;Barcelona;34.1754;42.07824313;1.75302449;1279.0;<100;94;44;50;2.750516453355337;30.060000000000002;2.3200000000000003;37933.4;21184.4;13836.0;58.1;18.8;15.5;3.7000000000000006;1.3;43;True
08046;Cardedeu;Barcelona;12.2075;41.63857345;2.35643981;195.0;10001-20000;18357;8957;9400;1503.7476960884703;29.066666666666663;2.466666666666667;41102.083333333336;23190.666666666668;14935.833333333334;66.10000000000001;15.791666666666666;13.383333333333333;3.2916666666666665;1.4916666666666665;10382;False
08047;Cardona;Barcelona;66.4252;41.9137431;1.6814463;503.0;2001-5000;4636;2273;2363;69.79278948350927;25.25714285714286;2.157142857142857;35260.57142857143;20839.571428571428;13910.714285714286;51.62857142857143;30.67142857142857;10.87142857142857;5.485714285714286;1.3714285714285714;2552;False
08048;Carme;Barcelona;11.3304;41.5312096;1.62095444;331.0;501-1000;765;396;369;67.51747511120526;27.2;2.3;36379.0;20851.0;13731.0;62.70000000000001;24.0;7.7;4.0;1.6000000000000003;425;False
08049;Casserres;Barcelona;29.4688;42.01371433;1.84259328;618.0;1001-2000;1608;813;795;54.5661852535563;25.399999999999995;2.2;33046.0;20352.0;13786.0;51.29999999999999;23.2;17.5;6.8;1.3;900;False
08057;Castell de l'Areny;Barcelona;24.9217;42.17342443;1.94534683;954.0;<100;68;38;30;2.728545805462709;26.033333333333335;2.1666666666666665;32484.833333333332;20225.0;14107.166666666666;58.1;18.8;15.5;3.7000000000000006;1.3;46;True
08052;Castellar de n'Hug;Barcelona;46.9951;42.2828734;2.01715654;1397.0;101-500;159;85;74;3.383331453704748;29.5;2.6;33183.0;20323.0;14252.0;43.1;24.0;28.3;3.2000000000000006;1.5;101;False
08050;Castellar del Riu;Barcelona;32.7669;42.1205015;1.76309557;1277.0;101-500;169;94;75;5.157643841803772;24.100000000000005;2.2;39734.0;22370.0;14985.0;56.1;26.5;12.5;3.9;0.9;111;False
08051;Castellar del Vallès;Barcelona;45.179300000000005;41.61807776;2.08580516;332.0;20001-50000;24187;11948;12239;535.3557934717891;26.35;2.23125;41514.0;22913.9375;14839.0;66.925;16.34375;11.29375;4.10625;1.3625;13968;False
08053;Castellbell i el Vilar;Barcelona;28.515389;41.62899055;1.861576895;140.0;2001-5000;3647;1863;1784;127.8958530076514;26.85;2.275;31718.25;18931.5;12692.75;63.6;20.2;9.2;5.0;1.975;1916;False
08054;Castellbisbal;Barcelona;30.9835;41.47486094;1.98046176;152.0;10001-20000;12390;6238;6152;399.89026417286624;25.75;2.2;40893.25;22130.875;14202.25;71.96249999999999;13.3875;9.325;3.775;1.6;6905;False
08055;Castellcir;Barcelona;33.961974;41.75917575;2.14845292;772.0;501-1000;752;392;360;22.14241139222355;26.8;2.3;37236.0;21406.0;13924.0;64.5;12.5;17.8;3.9;1.3999999999999997;421;False
08056;Castelldefels;Barcelona;12.812345;41.27877343;1.97680641;3.0;50000-100000;67004;33018;33986;5229.643753739069;34.0046511627907;2.937209302325581;44977.51162790698;25041.72093023256;16022.767441860466;68.11162790697675;12.93720930232558;14.572093023255814;3.097674418604651;1.2953488372093025;30498;False
08058;Castellet i la Gornal;Barcelona;47.1442;41.25426298;1.59139642;105.0;2001-5000;2292;1180;1112;48.616796976086135;26.5;2.2;32660.0;19571.0;12986.0;64.3;20.2;9.2;4.3;2.0;1256;False
08060;Castellfollit de Riubregós;Barcelona;26.2887;41.77617894;1.43806257;480.0;101-500;151;86;65;5.743912783819664;32.2;2.7000000000000006;33836.0;21640.0;15038.0;45.9;25.100000000000005;23.899999999999995;3.2000000000000006;1.9;107;False
08059;Castellfollit del Boix;Barcelona;59.3853;41.66502174;1.6851867;702.0;101-500;436;222;214;7.3418842710233;28.3;2.5;36208.0;20632.0;13456.0;59.0;17.4;19.1;2.7999999999999994;1.8;249;False
08061;Castellgalí;Barcelona;17.286945;41.67613293;1.8396602;268.0;2001-5000;2062;1062;1000;119.28076360513673;25.100000000000005;2.1;36562.0;21373.0;13908.0;66.9;18.4;8.5;4.7;1.6000000000000003;1136;False
08062;Castellnou de Bages;Barcelona;29.1374;41.83408104;1.83745179;484.0;1001-2000;1397;732;665;47.94525249335905;23.899999999999995;1.9;44079.0;23906.0;14976.0;69.6;13.199999999999998;12.199999999999998;3.7000000000000006;1.3;767;False
08063;Castellolí;Barcelona;25.3523;41.59858126;1.70053944;393.0;501-1000;619;302;317;24.415930704512014;25.3;2.2;47542.0;26218.0;16708.0;68.6;14.9;13.0;2.5;1.0;386;False
08064;Castellterçol;Barcelona;31.8367;41.75134192;2.12121675;726.0;2001-5000;2463;1236;1227;77.3635458448897;29.600000000000005;2.6;33428.0;20079.0;13564.0;60.5;19.9;14.300000000000002;3.7000000000000006;1.6000000000000003;1416;False
08065;Castellví de la Marca;Barcelona;28.6578;41.32614749;1.61932606;192.0;1001-2000;1535;771;764;53.563078812749055;25.399999999999995;2.2;35549.0;19968.0;13101.0;60.79999999999999;21.399999999999995;12.199999999999998;3.9;1.8;905;False
08066;Castellví de Rosanes;Barcelona;16.401600000000002;41.44913218;1.89891728;183.0;1001-2000;1884;931;953;114.86684225929176;27.899999999999995;2.2;48645.0;25814.0;16451.0;68.6;13.300000000000002;14.0;3.0;1.2;1097;False
08067;Centelles;Barcelona;15.3505;41.79843592;2.21940816;519.0;5001-10000;7404;3630;3774;482.32956581218855;25.816666666666663;2.1166666666666667;35213.333333333336;20889.0;13932.666666666666;63.1;19.58333333333333;11.833333333333334;3.9333333333333336;1.5666666666666669;4246;False
08268;Cercs;Barcelona;47.0901;42.14666431;1.85940418;660.0;1001-2000;1145;577;568;24.31508958358551;25.025;2.025;30991.0;20098.0;14098.25;51.6;32.724999999999994;5.875;8.25;1.525;717;False
08266;Cerdanyola del Vallès;Barcelona;30.8608;41.49134054;2.1398926;84.0;50000-100000;57403;28038;29365;1860.0619556200743;28.047222222222224;2.3833333333333333;42355.97222222222;23956.777777777777;15706.916666666666;64.47777777777779;19.09722222222222;11.119444444444444;4.019444444444444;1.2944444444444445;32455;False
08068;Cervelló;Barcelona;24.1155;41.39575781;1.95331219;124.0;5001-10000;9054;4529;4525;375.4431796977048;28.47142857142857;2.314285714285714;45212.28571428572;25067.0;16161.285714285714;66.84285714285714;14.842857142857143;13.44285714285714;3.4285714285714284;1.4;5001;False
08069;Collbató;Barcelona;18.067;41.57016377;1.82790997;386.0;2001-5000;4466;2320;2146;247.19101123595505;28.275;2.375;48719.75;26674.5;16962.5;70.075;12.175;13.1;3.675;1.0;2519;False
08070;Collsuspina;Barcelona;15.138;41.82557802;2.17489732;902.0;101-500;342;174;168;22.59215219976219;25.0;2.2;44057.0;23692.0;16077.0;53.9;17.7;24.2;3.4;1.0;210;False
08071;Copons;Barcelona;18.6967;41.63650072;1.51885626;430.0;101-500;310;152;158;16.580466071552735;24.8;1.9;38497.0;22074.0;14196.0;62.9;20.2;12.6;2.6;1.7;208;False
08072;Corbera de Llobregat;Barcelona;18.2841;41.41481133;1.92914739;242.0;10001-20000;14822;7449;7373;810.6496901679602;29.93076923076924;2.4923076923076923;43880.53846153846;24020.92307692308;15469.692307692309;69.0;13.330769230769231;12.953846153846154;3.446153846153846;1.3153846153846156;7544;False
08073;Cornellà de Llobregat;Barcelona;6.8949;41.35546934;2.07013202;27.0;50000-100000;88592;42945;45647;12848.91731569711;27.04861111111111;2.368055555555556;33462.01388888889;19055.48611111111;12702.486111111111;64.15;21.475;7.319444444444445;5.227777777777778;1.85;45126;False
08074;Cubelles;Barcelona;13.33;41.20872584;1.67282672;16.0;10001-20000;15329;7687;7642;1149.9624906226557;29.98333333333333;2.658333333333333;33315.583333333336;20100.166666666668;13547.166666666666;64.09166666666667;18.891666666666666;10.108333333333333;4.991666666666666;1.9583333333333333;7600;False
08075;Dosrius;Barcelona;40.7521;41.59451952;2.4066352;148.0;5001-10000;5481;2780;2701;134.49613639542503;27.8;2.36;39165.8;21642.6;13840.2;68.06;14.28;12.22;3.68;1.7600000000000002;2923;False
08076;Esparreguera;Barcelona;27.3171;41.54123747;1.86885891;186.0;20001-50000;22251;11249;11002;814.5447357149917;26.435714285714287;2.2857142857142856;37197.21428571428;21001.5;13820.5;68.15;17.157142857142855;7.75;5.264285714285714;1.707142857142857;11803;False
08077;Esplugues de Llobregat;Barcelona;4.5248;41.37211895;2.0840895;81.0;20001-50000;46680;22300;24380;10316.478076379066;30.9125;2.6625;47170.525;26572.625;17216.65;60.165;19.6475;15.175;3.78;1.2475;25603;False
08078;Espunyola, L';Barcelona;35.3822;42.05376;1.76738;820.0;101-500;254;126;128;7.178750897343862;31.899999999999995;2.5;36346.0;20302.0;13217.0;52.70000000000001;18.0;22.600000000000005;5.900000000000001;0.8000000000000002;152;False
08254;Esquirol, L';Barcelona;62.048037;42.03533324;2.36954116;698.0;2001-5000;2181;1105;1076;35.150185331407016;28.100000000000005;2.2;38612.0;22985.0;15281.0;57.20000000000001;20.4;17.4;3.8;1.2;1411;False
08079;Estany, L';Barcelona;10.2506;41.86923785;2.11255619;872.0;101-500;406;205;201;39.607437613408;28.8;2.6;35470.0;22095.0;14976.0;52.79999999999999;23.8;17.3;5.0;1.1;256;False
08134;Figaró-Montmany;Barcelona;14.9515;41.72136799;2.27364761;537.0;1001-2000;1114;547;567;74.50757449085377;31.899999999999995;2.7999999999999994;33723.0;19969.0;13268.0;65.8;18.0;11.4;3.2999999999999994;1.5;605;False
08080;Fígols;Barcelona;29.6494;42.1816231;1.83665289;1175.0;<100;42;25;17;1.4165548038071596;29.660714285714285;2.4464285714285716;36816.71428571428;22599.428571428572;15710.75;58.1;18.8;15.5;3.7000000000000006;1.3;24;True
08082;Fogars de la Selva;Barcelona;32.2128;41.73903942;2.67967453;44.0;1001-2000;1451;748;703;45.044206029901154;27.600000000000005;2.2;32986.0;18659.0;12298.0;59.6;21.2;10.1;6.7;2.5;775;False
08081;Fogars de Montclús;Barcelona;40.2222;41.72774181;2.443422675;392.0;101-500;470;245;225;11.685089328778634;27.399999999999995;2.3;34556.0;19487.0;12373.0;56.1;18.7;21.600000000000005;2.3;1.3;270;False
08083;Folgueroles;Barcelona;10.96;41.9390191;2.31949881;553.0;2001-5000;2267;1159;1108;206.84306569343065;24.399999999999995;2.1;43779.0;24108.0;15478.0;67.5;14.300000000000002;14.1;3.1;0.9;1424;False
