Cod_Muni;Nombre_Muni;Media de la renta por unidad de consumo 2015;Media de la renta por unidad de consumo 2016;Media de la renta por unidad de consumo 2017;Media de la renta por unidad de consumo 2018;Media de la renta por unidad de consumo 2019;Media de la renta por unidad de consumo 2020;Media de la renta por unidad de consumo 2021;Media de la renta por unidad de consumo 2022;Media de la renta por unidad de consumo 2023;Mediana de la renta por unidad de consumo 2015;Mediana de la renta por unidad de consumo 2016;Mediana de la renta por unidad de consumo 2017;Mediana de la renta por unidad de consumo 2018;Mediana de la renta por unidad de consumo 2019;Mediana de la renta por unidad de consumo 2020;Mediana de la renta por unidad de consumo 2021;Mediana de la renta por unidad de consumo 2022;Mediana de la renta por unidad de consumo 2023;Renta bruta media por hogar 2015;Renta bruta media por hogar 2016;Renta bruta media por hogar 2017;Renta bruta media por hogar 2018;Renta bruta media por hogar 2019;Renta bruta media por hogar 2020;Renta bruta media por hogar 2021;Renta bruta media por hogar 2022;Renta bruta media por hogar 2023;Renta bruta media por persona 2015;Renta bruta media por persona 2016;Renta bruta media por persona 2017;Renta bruta media por persona 2018;Renta bruta media por persona 2019;Renta bruta media por persona 2020;Renta bruta media por persona 2021;Renta bruta media por persona 2022;Renta bruta media por persona 2023;Renta neta media por hogar 2015;Renta neta media por hogar 2016;Renta neta media por hogar 2017;Renta neta media por hogar 2018;Renta neta media por hogar 2019;Renta neta media por hogar 2020;Renta neta media por hogar 2021;Renta neta media por hogar 2022;Renta neta media por hogar 2023;Renta neta media por persona 2015;Renta neta media por persona 2016;Renta neta media por persona 2017;Renta neta media por persona 2018;Renta neta media por persona 2019;Renta neta media por persona 2020;Renta neta media por persona 2021;Renta neta media por persona 2022;Renta neta media por persona 2023
14029;Fuente Obejuna;10916.0;11252.333333333334;11867.222222222223;12665.666666666666;13157.777777777777;13335.666666666666;13909.333333333334;14389.444444444445;15283.222222222223;9450.0;9605.555555555555;10150.0;11005.555555555555;11394.444444444445;11861.111111111111;12250.0;12794.444444444445;13650.0;20036.444444444445;20768.333333333332;21746.0;23190.88888888889;23990.88888888889;24190.333333333332;25188.222222222223;25929.333333333332;27619.444444444445;8414.666666666666;8734.888888888889;9224.0;9858.666666666666;10256.888888888889;10413.333333333334;10933.333333333334;11449.111111111111;12238.555555555555;18027.444444444445;18617.555555555555;19443.444444444445;20659.333333333332;21338.777777777777;21489.777777777777;22229.666666666668;22823.88888888889;24340.333333333332;7571.222222222223;7830.777777777777;8246.777777777777;8782.555555555555;9123.888888888889;9252.333333333334;9652.444444444445;10077.888888888889;10785.0
14030;Fuente Palmera;10270.4;10761.636363636364;11509.90909090909;12190.6;12841.4;12953.1;13929.7;14361.3;15513.8;9870.0;10277.272727272728;10977.272727272728;11480.0;12110.0;12250.0;13020.0;13720.0;14840.0;19692.2;20882.81818181818;22200.090909090908;23369.9;24483.5;24689.9;26724.3;27287.0;29716.8;7422.6;7858.818181818182;8448.363636363636;8931.3;9430.1;9514.6;10336.0;10660.5;11585.5;18140.4;19029.81818181818;20070.0;21116.2;22108.3;22197.1;23875.8;24448.5;26558.4;6838.8;7165.181818181818;7641.181818181818;8074.3;8520.2;8562.0;9241.5;9557.2;10359.8
14031;Fuente-Tójar;11135.0;11522.0;12527.0;11961.0;13058.0;13442.0;13879.0;14362.0;16058.0;10150.0;10150.0;11550.0;10850.0;11550.0;11550.0;12250.0;12950.0;14000.0;19168.0;19636.0;21237.0;20303.0;22245.0;23050.0;23522.0;24995.0;28673.0;8585.0;8826.0;9710.0;9483.0;10316.0;10678.0;10859.0;11198.0;12990.0;17553.0;18047.0;19464.0;18544.0;20197.0;20713.0;21066.0;22372.0;25457.0;7862.0;8112.0;8899.0;8661.0;9366.0;9596.0;9725.0;10023.0;11533.0
14032;Granjuela, La;11393.0;12000.0;12502.0;13623.0;13507.0;13975.0;14364.0;14582.0;15105.0;10150.0;10150.0;11550.0;12250.0;12250.0;12250.0;12950.0;12950.0;13650.0;21640.0;22996.0;23414.0;25441.0;24609.0;25536.0;25334.0;25627.0;27127.0;8835.0;9501.0;9961.0;10951.0;10900.0;11139.0;11443.0;11626.0;12312.0;19314.0;20408.0;20758.0;22174.0;21750.0;22571.0;22280.0;22478.0;24022.0;7885.0;8431.0;8831.0;9545.0;9633.0;9845.0;10064.0;10197.0;10903.0
14033;Guadalcázar;11941.0;12071.0;12586.0;13181.0;13704.0;13836.0;14658.0;15431.0;16490.0;10850.0;10850.0;11550.0;12250.0;12950.0;12950.0;13650.0;14350.0;15050.0;22897.0;23126.0;23945.0;25052.0;26143.0;26336.0;27590.0;29228.0;31603.0;8853.0;8990.0;9419.0;9932.0;10292.0;10511.0;11165.0;11844.0;12818.0;20433.0;20611.0;21296.0;21777.0;23065.0;23314.0;24340.0;25712.0;27591.0;7901.0;8012.0;8377.0;8633.0;9080.0;9305.0;9850.0;10420.0;11191.0
14034;Guijo, El;12383.0;12510.0;13443.0;14106.0;14896.0;15073.0;16305.0;17188.0;18539.0;10150.0;10850.0;12250.0;12950.0;13650.0;14350.0;15400.0;15750.0;17150.0;20973.0;22078.0;23799.0;25385.0;27379.0;27225.0;29344.0;31529.0;34470.0;9462.0;9534.0;10277.0;10859.0;11297.0;11609.0;12490.0;13261.0;14277.0;18996.0;19897.0;21458.0;22715.0;24487.0;24136.0;25915.0;27721.0;30379.0;8570.0;8592.0;9266.0;9717.0;10103.0;10292.0;11031.0;11659.0;12583.0
14035;Hinojosa del Duque;11119.083333333334;11505.25;11918.833333333334;12762.333333333334;13388.166666666666;13476.75;14421.583333333334;15066.75;15866.583333333334;9800.0;9975.0;10500.0;11375.0;11900.0;12016.666666666666;12541.666666666666;13416.666666666666;14000.0;21768.0;22565.916666666668;23408.583333333332;24950.5;25988.833333333332;25883.083333333332;27509.5;28698.5;30036.5;8384.666666666666;8711.916666666666;9068.166666666666;9740.333333333334;10237.0;10318.75;11117.583333333334;11737.75;12462.333333333334;19411.583333333332;20043.916666666668;20695.416666666668;22005.583333333332;22883.833333333332;22772.166666666668;24040.416666666668;25005.0;26164.083333333332;7476.333333333333;7737.25;8016.833333333333;8589.166666666666;9012.5;9077.0;9714.916666666666;10226.833333333334;10855.416666666666
14036;Hornachuelos;11141.42857142857;11387.714285714286;12047.857142857143;12492.714285714286;13225.57142857143;13535.142857142857;14025.285714285714;14853.714285714286;16072.42857142857;10150.0;10450.0;11150.0;11650.0;12150.0;12600.0;12850.0;13650.0;14950.0;21253.428571428572;21460.14285714286;22617.85714285714;23329.285714285714;24483.714285714286;25094.714285714286;25886.428571428572;27255.85714285714;29621.571428571428;8398.0;8571.714285714286;9042.285714285714;9472.142857142857;10022.42857142857;10319.285714285714;10765.0;11474.0;12426.57142857143;19123.571428571428;19366.285714285714;20302.571428571428;20854.0;21981.14285714286;22354.428571428572;23112.285714285714;24234.85714285714;26276.571428571428;7553.571428571428;7733.142857142857;8114.714285714285;8465.142857142857;8997.42857142857;9193.57142857143;9611.42857142857;10202.857142857143;11025.285714285714
14037;Iznájar;10409.75;11064.5;11124.75;11377.125;11713.25;11526.125;13125.375;13588.375;14397.714285714286;9712.5;10325.0;10325.0;10850.0;11025.0;10675.0;12337.5;12862.5;13650.0;19186.375;20361.5;20042.5;20401.25;20765.0;20401.25;23302.75;23707.5;25286.0;7590.75;8142.0;8163.5;8427.0;8698.0;8603.5;9930.875;10366.375;11248.57142857143;17660.375;18646.5;18321.5;18726.5;19101.125;18769.875;21238.0;21486.875;22931.428571428572;6987.75;7458.5;7464.375;7736.0;8001.75;7918.625;9052.0;9396.875;10202.57142857143
14038;Lucena;11355.545454545454;11695.030303030304;12241.121212121212;13106.424242424242;13753.030303030304;13624.969696969696;14846.60606060606;15621.69696969697;16672.848484848484;10022.727272727272;10425.757575757576;10945.454545454546;11698.484848484848;12356.060606060606;12250.0;13395.454545454546;13989.39393939394;15050.0;23375.969696969696;24095.424242424244;25196.39393939394;26851.060606060608;28066.21212121212;27589.727272727272;30086.666666666668;31572.81818181818;33796.63636363636;8396.757575757576;8698.060606060606;9175.545454545454;9854.333333333334;10393.515151515152;10292.030303030304;11335.545454545454;12026.848484848484;12932.060606060606;20448.333333333332;21191.030303030304;21986.0;23415.363636363636;24448.090909090908;24120.21212121212;26063.878787878788;27158.757575757576;29139.060606060608;7339.757575757576;7649.363636363636;8006.393939393939;8592.69696969697;9050.878787878788;8997.121212121212;9820.242424242424;10347.0;11150.242424242424
